ID,ZoneID,StateID,LgaID,LocalityID,EnumerationID,HouseID,Trait_Id,Trait_Id_remark,B01_Rank
834,1,12,1211,12115,121151,1211514, Big root size,,Very Important
835,1,12,1211,12115,121151,1211514,White colour roots,,Important
836,1,12,1211,12115,121151,1211514,Store well underground,can stay long after maturity without spoilage,Important
837,1,12,1211,12115,121151,1211515,High market demand,,Very Important
838,1,12,1211,12115,121151,1211515, Big root size,,Important
839,1,12,1211,12115,121151,1211515,White colour roots,,Important
840,1,12,1211,12115,121151,1211515,Store well underground,can stay long after maturity without spoilage,Not important
841,1,12,1211,12116,121161,1211611,High market demand,,Important
842,1,12,1211,12116,121161,1211611, Big root size,,Very Important
843,1,12,1211,12116,121161,1211611,White colour roots,,Important
844,1,12,1211,12116,121161,1211611,Store well underground,can stay long after maturity without spoilage,Very Important
845,1,12,1211,12116,121161,1211612,High market demand,,Very Important
846,1,12,1211,12116,121161,1211612, Big root size,,Very Important
847,1,12,1211,12116,121161,1211612,White colour roots,,Important
848,1,12,1211,12116,121161,1211612,Store well underground,can stay long after maturity without spoilage,Very Important
849,1,12,1211,12116,121161,1211613,High market demand,,Very Important
850,1,12,1211,12116,121161,1211613, Big root size,,Moderately Important
851,1,12,1211,12116,121161,1211613,White colour roots,,Important
852,1,12,1211,12116,121161,1211613,Store well underground,can stay long after maturity without spoilage,Important
853,1,12,1211,12116,121161,1211614,High market demand,,Very Important
854,1,12,1211,12116,121161,1211614, Big root size,,Very Important
855,1,12,1211,12116,121161,1211614,White colour roots,,Very Important
856,1,12,1211,12116,121161,1211614,Store well underground,can stay long after maturity without spoilage,Important
857,1,12,1211,12116,121161,1211615,High market demand,,Very Important
858,1,12,1211,12116,121161,1211615, Big root size,,Important
859,1,12,1211,12116,121161,1211615,White colour roots,,Moderately Important
860,1,12,1211,12116,121161,1211615,Store well underground,can stay long after maturity without spoilage,Important
861,1,12,1212,12121,121211,1212111,High market demand,,Important
862,1,12,1212,12121,121211,1212111, Big root size,,Important
863,1,12,1212,12121,121211,1212111,White colour roots,,Very Important
864,1,12,1212,12121,121211,1212111,Store well underground,can stay long after maturity without spoilage,Very Important
865,1,12,1212,12121,121211,1212112,High market demand,,Very Important
866,1,12,1212,12121,121211,1212112, Big root size,,Very Important
867,1,12,1212,12121,121211,1212112,White colour roots,,Very Important
868,1,12,1212,12121,121211,1212112,Store well underground,can stay long after maturity without spoilage,Very Important
869,1,12,1212,12121,121211,1212113,High market demand,,Important
870,1,12,1212,12121,121211,1212113, Big root size,,Very Important
871,1,12,1212,12121,121211,1212113,White colour roots,,Very Important
872,1,12,1212,12121,121211,1212113,Store well underground,can stay long after maturity without spoilage,Very Important
873,1,12,1212,12121,121211,1212114,High market demand,,Very Important
874,1,12,1212,12121,121211,1212114, Big root size,,Very Important
875,1,12,1212,12121,121211,1212114,White colour roots,,Very Important
876,1,12,1212,12121,121211,1212114,Store well underground,can stay long after maturity without spoilage,Very Important
877,1,12,1212,12121,121211,1212115,High market demand,,Very Important
878,1,12,1212,12121,121211,1212115, Big root size,,Important
879,1,12,1212,12121,121211,1212115,White colour roots,,Very Important
880,1,12,1212,12121,121211,1212115,Store well underground,can stay long after maturity without spoilage,Very Important
881,1,12,1213,12131,121311,1213111,High market demand,,Important
882,1,12,1213,12131,121311,1213111, Big root size,,Very Important
883,1,12,1213,12131,121311,1213111,White colour roots,,Very Important
884,1,12,1213,12131,121311,1213111,Store well underground,can stay long after maturity without spoilage,Very Important
885,1,12,1213,12131,121311,1213112,High market demand,,Very Important
886,1,12,1213,12131,121311,1213112, Big root size,,Very Important
887,1,12,1213,12131,121311,1213112,White colour roots,,Very Important
888,1,12,1213,12131,121311,1213112,Store well underground,can stay long after maturity without spoilage,Important
889,1,12,1213,12131,121311,1213113,High market demand,,Very Important
890,1,12,1213,12131,121311,1213113, Big root size,,Very Important
891,1,12,1213,12131,121311,1213113,White colour roots,,Very Important
892,1,12,1213,12131,121311,1213113,Store well underground,can stay long after maturity without spoilage,Very Important
893,1,12,1213,12131,121311,1213114,High market demand,,Very Important
894,1,12,1213,12131,121311,1213114, Big root size,,Very Important
895,1,12,1213,12131,121311,1213114,White colour roots,,Very Important
896,1,12,1213,12131,121311,1213114,Store well underground,can stay long after maturity without spoilage,Very Important
897,1,12,1213,12131,121311,1213115,High market demand,,Very Important
898,1,12,1213,12131,121311,1213115, Big root size,,Very Important
899,1,12,1213,12131,121311,1213115,White colour roots,,Very Important
900,1,12,1213,12131,121311,1213115,Store well underground,can stay long after maturity without spoilage,Very Important
901,1,12,1213,12132,121321,1213211,High market demand,,Important
902,1,12,1213,12132,121321,1213211, Big root size,,Very Important
903,1,12,1213,12132,121321,1213211,White colour roots,,Very Important
904,1,12,1213,12132,121321,1213211,Store well underground,can stay long after maturity without spoilage,Very Important
905,1,12,1213,12132,121321,1213212,High market demand,,Very Important
906,1,12,1213,12132,121321,1213212, Big root size,,Very Important
907,1,12,1213,12132,121321,1213212,White colour roots,,Very Important
908,1,12,1213,12132,121321,1213212,Store well underground,can stay long after maturity without spoilage,Very Important
909,1,12,1213,12132,121321,1213213,High market demand,,Very Important
910,1,12,1213,12132,121321,1213213, Big root size,,Important
911,1,12,1213,12132,121321,1213213,White colour roots,,Very Important
912,1,12,1213,12132,121321,1213213,Store well underground,can stay long after maturity without spoilage,Important
913,1,12,1213,12132,121321,1213214,High market demand,,Very Important
914,1,12,1213,12132,121321,1213214, Big root size,,Very Important
915,1,12,1213,12132,121321,1213214,White colour roots,,Very Important
916,1,12,1213,12132,121321,1213214,Store well underground,can stay long after maturity without spoilage,Important
917,1,12,1213,12132,121321,1213215,High market demand,,Important
918,1,12,1213,12132,121321,1213215, Big root size,,Important
919,1,12,1213,12132,121321,1213215,White colour roots,,Moderately Important
920,1,12,1213,12132,121321,1213215,Store well underground,can stay long after maturity without spoilage,Important
921,1,12,1214,12141,121411,1214111,High market demand,,Very Important
922,1,12,1214,12141,121411,1214111, Big root size,,Very Important
923,1,12,1214,12141,121411,1214111,White colour roots,,Very Important
924,1,12,1214,12141,121411,1214111,Store well underground,can stay long after maturity without spoilage,Very Important
925,1,12,1214,12141,121411,1214112,High market demand,,Very Important
926,1,12,1214,12141,121411,1214112, Big root size,,Very Important
927,1,12,1214,12141,121411,1214112,White colour roots,,Very Important
928,1,12,1214,12141,121411,1214112,Store well underground,can stay long after maturity without spoilage,Very Important
929,1,12,1214,12141,121411,1214113,High market demand,,Very Important
930,1,12,1214,12141,121411,1214113, Big root size,,Important
931,1,12,1214,12141,121411,1214113,White colour roots,,Moderately Important
932,1,12,1214,12141,121411,1214113,Store well underground,can stay long after maturity without spoilage,Very Important
933,1,12,1214,12141,121411,1214114,High market demand,,Very Important
934,1,12,1214,12141,121411,1214114, Big root size,,Very Important
935,1,12,1214,12141,121411,1214114,White colour roots,,Important
936,1,12,1214,12141,121411,1214114,Store well underground,can stay long after maturity without spoilage,Very Important
937,1,12,1214,12141,121411,1214115,High market demand,,Important
938,1,12,1214,12141,121411,1214115, Big root size,,Important
939,1,12,1214,12141,121411,1214115,White colour roots,,Important
940,1,12,1214,12141,121411,1214115,Store well underground,can stay long after maturity without spoilage,Important
941,1,12,1214,12142,121421,1214211,High market demand,,Moderately Important
942,1,12,1214,12142,121421,1214211, Big root size,,Very Important
943,1,12,1214,12142,121421,1214211,White colour roots,,Very Important
944,1,12,1214,12142,121421,1214211,Store well underground,can stay long after maturity without spoilage,Very Important
945,1,12,1214,12142,121421,1214212,High market demand,,Very Important
946,1,12,1214,12142,121421,1214212, Big root size,,Very Important
947,1,12,1214,12142,121421,1214212,White colour roots,,Very Important
948,1,12,1214,12142,121421,1214212,Store well underground,can stay long after maturity without spoilage,Not important
949,1,12,1214,12142,121421,1214213,High market demand,,Very Important
950,1,12,1214,12142,121421,1214213, Big root size,,Very Important
951,1,12,1214,12142,121421,1214213,White colour roots,,Very Important
952,1,12,1214,12142,121421,1214213,Store well underground,can stay long after maturity without spoilage,Very Important
953,1,12,1214,12142,121421,1214214,High market demand,,Very Important
954,1,12,1214,12142,121421,1214214, Big root size,,Very Important
955,1,12,1214,12142,121421,1214214,White colour roots,,Very Important
956,1,12,1214,12142,121421,1214214,Store well underground,can stay long after maturity without spoilage,Very Important
957,1,12,1214,12142,121421,1214215,High market demand,,Very Important
958,1,12,1214,12142,121421,1214215, Big root size,,Very Important
959,1,12,1214,12142,121421,1214215,White colour roots,,Not important
960,1,12,1214,12142,121421,1214215,Store well underground,can stay long after maturity without spoilage,Very Important
961,1,12,1214,12143,121431,1214311,High market demand,,Moderately Important
962,1,12,1214,12143,121431,1214311, Big root size,,Very Important
963,1,12,1214,12143,121431,1214311,White colour roots,,Very Important
964,1,12,1214,12143,121431,1214311,Store well underground,can stay long after maturity without spoilage,Very Important
965,1,12,1214,12143,121431,1214312,High market demand,,Very Important
966,1,12,1214,12143,121431,1214312, Big root size,,Very Important
967,1,12,1214,12143,121431,1214312,White colour roots,,Very Important
968,1,12,1214,12143,121431,1214312,Store well underground,can stay long after maturity without spoilage,Moderately Important
969,1,12,1214,12143,121431,1214313,High market demand,,Very Important
970,1,12,1214,12143,121431,1214313, Big root size,,Very Important
971,1,12,1214,12143,121431,1214313,White colour roots,,Very Important
972,1,12,1214,12143,121431,1214313,Store well underground,can stay long after maturity without spoilage,Very Important
973,1,12,1214,12143,121431,1214314,High market demand,,Very Important
974,1,12,1214,12143,121431,1214314, Big root size,,Very Important
975,1,12,1214,12143,121431,1214314,White colour roots,,Very Important
976,1,12,1214,12143,121431,1214314,Store well underground,can stay long after maturity without spoilage,Very Important
977,1,12,1214,12143,121431,1214315,High market demand,,Moderately Important
978,1,12,1214,12143,121431,1214315, Big root size,,Very Important
979,1,12,1214,12143,121431,1214315,White colour roots,,Very Important
980,1,12,1214,12143,121431,1214315,Store well underground,can stay long after maturity without spoilage,Very Important
981,1,12,1215,12151,121511,1215111,High market demand,,Important
982,1,12,1215,12151,121511,1215111, Big root size,,Important
983,1,12,1215,12151,121511,1215111,White colour roots,,Important
984,1,12,1215,12151,121511,1215111,Store well underground,can stay long after maturity without spoilage,Moderately Important
985,1,12,1215,12151,121511,1215112,High market demand,,Very Important
986,1,12,1215,12151,121511,1215112, Big root size,,Very Important
987,1,12,1215,12151,121511,1215112,White colour roots,,Very Important
988,1,12,1215,12151,121511,1215112,Store well underground,can stay long after maturity without spoilage,Very Important
989,1,12,1215,12151,121511,1215113,High market demand,,Moderately Important
990,1,12,1215,12151,121511,1215113, Big root size,,Moderately Important
991,1,12,1215,12151,121511,1215113,White colour roots,,Important
992,1,12,1215,12151,121511,1215113,Store well underground,can stay long after maturity without spoilage,Very Important
993,1,12,1215,12151,121511,1215114,High market demand,,Very Important
994,1,12,1215,12151,121511,1215114, Big root size,,Very Important
995,1,12,1215,12151,121511,1215114,White colour roots,,Very Important
996,1,12,1215,12151,121511,1215114,Store well underground,can stay long after maturity without spoilage,Very Important
997,1,12,1215,12151,121511,1215115,High market demand,,Important
998,1,12,1215,12151,121511,1215115, Big root size,,Important
999,1,12,1215,12151,121511,1215115,White colour roots,,Important
1000,1,12,1215,12151,121511,1215115,Store well underground,can stay long after maturity without spoilage,Important
1001,1,12,1216,12161,121611,1216111,High market demand,,Important
1002,1,12,1216,12161,121611,1216111, Big root size,,Important
1003,1,12,1216,12161,121611,1216111,White colour roots,,Very Important
1004,1,12,1216,12161,121611,1216111,Store well underground,can stay long after maturity without spoilage,Very Important
1005,1,12,1216,12161,121611,1216112,High market demand,,Very Important
1006,1,12,1216,12161,121611,1216112, Big root size,,Very Important
1007,1,12,1216,12161,121611,1216112,White colour roots,,Very Important
1008,1,12,1216,12161,121611,1216112,Store well underground,can stay long after maturity without spoilage,Very Important
1009,1,12,1216,12161,121611,1216113,High market demand,,Important
1010,1,12,1216,12161,121611,1216113, Big root size,,Important
1011,1,12,1216,12161,121611,1216113,White colour roots,,Important
1012,1,12,1216,12161,121611,1216113,Store well underground,can stay long after maturity without spoilage,Very Important
1013,1,12,1216,12161,121611,1216114,High market demand,,Very Important
1014,1,12,1216,12161,121611,1216114, Big root size,,Very Important
1015,1,12,1216,12161,121611,1216114,White colour roots,,Very Important
1016,1,12,1216,12161,121611,1216114,Store well underground,can stay long after maturity without spoilage,Important
1017,1,12,1216,12161,121611,1216115,High market demand,,Very Important
1018,1,12,1216,12161,121611,1216115, Big root size,,Very Important
1019,1,12,1216,12161,121611,1216115,White colour roots,,Very Important
1020,1,12,1216,12161,121611,1216115,Store well underground,can stay long after maturity without spoilage,Very Important
1021,1,12,1216,12162,121621,1216211,High market demand,,Important
1022,1,12,1216,12162,121621,1216211, Big root size,,Very Important
1023,1,12,1216,12162,121621,1216211,White colour roots,,Very Important
1024,1,12,1216,12162,121621,1216211,Store well underground,can stay long after maturity without spoilage,Very Important
1025,1,12,1216,12162,121621,1216212,High market demand,,Very Important
1026,1,12,1216,12162,121621,1216212, Big root size,,Very Important
1027,1,12,1216,12162,121621,1216212,White colour roots,,Important
1028,1,12,1216,12162,121621,1216212,Store well underground,can stay long after maturity without spoilage,Important
1029,1,12,1216,12162,121621,1216213,High market demand,,Very Important
1030,1,12,1216,12162,121621,1216213, Big root size,,Very Important
1031,1,12,1216,12162,121621,1216213,White colour roots,,Very Important
1032,1,12,1216,12162,121621,1216213,Store well underground,can stay long after maturity without spoilage,Very Important
1033,1,12,1216,12162,121621,1216214,High market demand,,Very Important
1034,1,12,1216,12162,121621,1216214, Big root size,,Very Important
1035,1,12,1216,12162,121621,1216214,White colour roots,,Very Important
1036,1,12,1216,12162,121621,1216214,Store well underground,can stay long after maturity without spoilage,Very Important
1037,1,12,1216,12162,121621,1216215,High market demand,,Moderately Important
1038,1,12,1216,12162,121621,1216215, Big root size,,Very Important
1039,1,12,1216,12162,121621,1216215,White colour roots,,Important
1040,1,12,1216,12162,121621,1216215,Store well underground,can stay long after maturity without spoilage,Not important
1041,1,12,1218,12181,121811,1218111,High market demand,,Very Important
1042,1,12,1218,12181,121811,1218111, Big root size,,Very Important
1043,1,12,1218,12181,121811,1218111,White colour roots,,Very Important
1044,1,12,1218,12181,121811,1218111,Store well underground,can stay long after maturity without spoilage,Important
1045,1,12,1218,12181,121811,1218112,High market demand,,Very Important
1046,1,12,1218,12181,121811,1218112, Big root size,,Very Important
1047,1,12,1218,12181,121811,1218112,White colour roots,,Very Important
1048,1,12,1218,12181,121811,1218112,Store well underground,can stay long after maturity without spoilage,Very Important
1049,1,12,1218,12181,121811,1218113,High market demand,,Moderately Important
1050,1,12,1218,12181,121811,1218113, Big root size,,Moderately Important
1051,1,12,1218,12181,121811,1218113,White colour roots,,Important
1052,1,12,1218,12181,121811,1218113,Store well underground,can stay long after maturity without spoilage,Important
1053,1,12,1218,12181,121811,1218114,High market demand,,Very Important
1054,1,12,1218,12181,121811,1218114, Big root size,,Very Important
1055,1,12,1218,12181,121811,1218114,White colour roots,,Important
1056,1,12,1218,12181,121811,1218114,Store well underground,can stay long after maturity without spoilage,Important
1057,1,12,1218,12181,121811,1218115,High market demand,,Very Important
1058,1,12,1218,12181,121811,1218115, Big root size,,Important
1059,1,12,1218,12181,121811,1218115,White colour roots,,Moderately Important
1060,1,12,1218,12181,121811,1218115,Store well underground,can stay long after maturity without spoilage,Important
1061,1,12,1219,12191,121911,1219111,High market demand,,Very Important
1062,1,12,1219,12191,121911,1219111, Big root size,,Very Important
1063,1,12,1219,12191,121911,1219111,White colour roots,,Very Important
1064,1,12,1219,12191,121911,1219111,Store well underground,can stay long after maturity without spoilage,Very Important
1065,1,12,1219,12191,121911,1219112,High market demand,,Very Important
1066,1,12,1219,12191,121911,1219112, Big root size,,Very Important
1067,1,12,1219,12191,121911,1219112,White colour roots,,Very Important
1068,1,12,1219,12191,121911,1219112,Store well underground,can stay long after maturity without spoilage,Very Important
1069,1,12,1219,12191,121911,1219113,High market demand,,Moderately Important
1070,1,12,1219,12191,121911,1219113, Big root size,,Moderately Important
1071,1,12,1219,12191,121911,1219113,White colour roots,,Important
1072,1,12,1219,12191,121911,1219113,Store well underground,can stay long after maturity without spoilage,Very Important
1073,1,12,1219,12191,121911,1219114,High market demand,,Very Important
1074,1,12,1219,12191,121911,1219114, Big root size,,Very Important
1075,1,12,1219,12191,121911,1219114,White colour roots,,Very Important
1076,1,12,1219,12191,121911,1219114,Store well underground,can stay long after maturity without spoilage,Important
1077,1,12,1219,12191,121911,1219115,High market demand,,Very Important
1078,1,12,1219,12191,121911,1219115, Big root size,,Very Important
1079,1,12,1219,12191,121911,1219115,White colour roots,,Very Important
1080,1,12,1219,12191,121911,1219115,Store well underground,can stay long after maturity without spoilage,Important
1081,1,12,1219,12192,121921,1219211,High market demand,,Moderately Important
1082,1,12,1219,12192,121921,1219211, Big root size,,Moderately Important
1083,1,12,1219,12192,121921,1219211,White colour roots,,Very Important
1084,1,12,1219,12192,121921,1219211,Store well underground,can stay long after maturity without spoilage,Very Important
1085,1,12,1219,12192,121921,1219212,High market demand,,Very Important
1086,1,12,1219,12192,121921,1219212, Big root size,,Very Important
1087,1,12,1219,12192,121921,1219212,White colour roots,,Important
1088,1,12,1219,12192,121921,1219212,Store well underground,can stay long after maturity without spoilage,Very Important
1089,1,12,1219,12192,121921,1219213,High market demand,,Very Important
1090,1,12,1219,12192,121921,1219213, Big root size,,Very Important
1091,1,12,1219,12192,121921,1219213,White colour roots,,Very Important
1092,1,12,1219,12192,121921,1219213,Store well underground,can stay long after maturity without spoilage,Very Important
1093,1,12,1219,12192,121921,1219214,High market demand,,Very Important
1094,1,12,1219,12192,121921,1219214, Big root size,,Very Important
1095,1,12,1219,12192,121921,1219214,White colour roots,,Very Important
1096,1,12,1219,12192,121921,1219214,Store well underground,can stay long after maturity without spoilage,Important
1097,1,12,1219,12192,121921,1219215,High market demand,,Important
1098,1,12,1219,12192,121921,1219215, Big root size,,Very Important
1099,1,12,1219,12192,121921,1219215,White colour roots,,Moderately Important
1100,1,12,1219,12192,121921,1219215,Store well underground,can stay long after maturity without spoilage,Very Important
1101,1,12,1219,12193,121931,1219311,High market demand,,Very Important
1102,1,12,1219,12193,121931,1219311, Big root size,,Very Important
1103,1,12,1219,12193,121931,1219311,White colour roots,,Very Important
1104,1,12,1219,12193,121931,1219311,Store well underground,can stay long after maturity without spoilage,Very Important
1105,1,12,1219,12193,121931,1219312,High market demand,,Very Important
1106,1,12,1219,12193,121931,1219312, Big root size,,Very Important
1107,1,12,1219,12193,121931,1219312,White colour roots,,Very Important
1108,1,12,1219,12193,121931,1219312,Store well underground,can stay long after maturity without spoilage,Very Important
1109,1,12,1219,12193,121931,1219313,High market demand,,Very Important
1110,1,12,1219,12193,121931,1219313, Big root size,,Important
1111,1,12,1219,12193,121931,1219313,White colour roots,,Important
1112,1,12,1219,12193,121931,1219313,Store well underground,can stay long after maturity without spoilage,Very Important
1113,1,12,1219,12193,121931,1219314,High market demand,,Very Important
1114,1,12,1219,12193,121931,1219314, Big root size,,Important
1115,1,12,1219,12193,121931,1219314,White colour roots,,Important
1116,1,12,1219,12193,121931,1219314,Store well underground,can stay long after maturity without spoilage,Very Important
1117,1,12,1219,12193,121931,1219315,High market demand,,Important
1118,1,12,1219,12193,121931,1219315, Big root size,,Important
1119,1,12,1219,12193,121931,1219315,White colour roots,,Moderately Important
1120,1,12,1219,12193,121931,1219315,Store well underground,can stay long after maturity without spoilage,Important
1121,1,12,1219,12194,121941,1219411,High market demand,,Moderately Important
1122,1,12,1219,12194,121941,1219411, Big root size,,Moderately Important
1123,1,12,1219,12194,121941,1219411,White colour roots,,Very Important
1124,1,12,1219,12194,121941,1219411,Store well underground,can stay long after maturity without spoilage,Very Important
1125,1,12,1219,12194,121941,1219412,High market demand,,Very Important
1126,1,12,1219,12194,121941,1219412, Big root size,,Very Important
1127,1,12,1219,12194,121941,1219412,White colour roots,,Very Important
1128,1,12,1219,12194,121941,1219412,Store well underground,can stay long after maturity without spoilage,Important
1129,1,12,1219,12194,121941,1219413,High market demand,,Very Important
1130,1,12,1219,12194,121941,1219413, Big root size,,Very Important
1131,1,12,1219,12194,121941,1219413,White colour roots,,Very Important
1132,1,12,1219,12194,121941,1219413,Store well underground,can stay long after maturity without spoilage,Very Important
1133,1,12,1219,12194,121941,1219414,High market demand,,Very Important
1134,1,12,1219,12194,121941,1219414, Big root size,,Very Important
1135,1,12,1219,12194,121941,1219414,White colour roots,,Moderately Important
1136,1,12,1219,12194,121941,1219414,Store well underground,can stay long after maturity without spoilage,Very Important
1137,1,12,1219,12194,121941,1219415,High market demand,,Important
1138,1,12,1219,12194,121941,1219415, Big root size,,Important
1139,1,12,1219,12194,121941,1219415,White colour roots,,Important
1140,1,12,1219,12194,121941,1219415,Store well underground,can stay long after maturity without spoilage,Very Important
1141,1,12,121,1211,12111,121111,High market demand,,Very Important
1142,1,12,121,1211,12111,121111, Big root size,,Very Important
1143,1,12,121,1211,12111,121111,White colour roots,,Very Important
1144,1,12,121,1211,12111,121111,Store well underground,can stay long after maturity without spoilage,Moderately Important
1145,1,12,121,1211,12111,121112,High market demand,,Very Important
1146,1,12,121,1211,12111,121112, Big root size,,Very Important
1147,1,12,121,1211,12111,121112,White colour roots,,Very Important
1148,1,12,121,1211,12111,121112,Store well underground,can stay long after maturity without spoilage,Very Important
1149,1,12,121,1211,12111,121113,High market demand,,Very Important
1150,1,12,121,1211,12111,121113, Big root size,,Very Important
1151,1,12,121,1211,12111,121113,White colour roots,,Important
1152,1,12,121,1211,12111,121113,Store well underground,can stay long after maturity without spoilage,Important
1153,1,12,121,1211,12111,121114,High market demand,,Very Important
1154,1,12,121,1211,12111,121114, Big root size,,Very Important
1155,1,12,121,1211,12111,121114,White colour roots,,Very Important
1156,1,12,121,1211,12111,121114,Store well underground,can stay long after maturity without spoilage,Important
1157,1,12,121,1211,12111,121115,High market demand,,Very Important
1158,1,12,121,1211,12111,121115, Big root size,,Very Important
1159,1,12,121,1211,12111,121115,White colour roots,,Important
1160,1,12,121,1211,12111,121115,Store well underground,can stay long after maturity without spoilage,Important
1161,1,12,121,1212,12121,121211,High market demand,,Important
1162,1,12,121,1212,12121,121211, Big root size,,Important
1163,1,12,121,1212,12121,121211,White colour roots,,Very Important
1164,1,12,121,1212,12121,121211,Store well underground,can stay long after maturity without spoilage,Very Important
1165,1,12,121,1212,12121,121212,High market demand,,Very Important
1166,1,12,121,1212,12121,121212, Big root size,,Very Important
1167,1,12,121,1212,12121,121212,White colour roots,,Important
1168,1,12,121,1212,12121,121212,Store well underground,can stay long after maturity without spoilage,Important
1169,1,12,121,1212,12121,121213,High market demand,,Very Important
1170,1,12,121,1212,12121,121213, Big root size,,Very Important
1171,1,12,121,1212,12121,121213,White colour roots,,Not important
1172,1,12,121,1212,12121,121213,Store well underground,can stay long after maturity without spoilage,Very Important
1173,1,12,121,1212,12121,121214,High market demand,,Very Important
1174,1,12,121,1212,12121,121214, Big root size,,Very Important
1175,1,12,121,1212,12121,121214,White colour roots,,Very Important
1176,1,12,121,1212,12121,121214,Store well underground,can stay long after maturity without spoilage,Very Important
1177,1,12,121,1212,12121,121215,High market demand,,Very Important
1178,1,12,121,1212,12121,121215, Big root size,,Very Important
1179,1,12,121,1212,12121,121215,White colour roots,,Very Important
1180,1,12,121,1212,12121,121215,Store well underground,can stay long after maturity without spoilage,Very Important
1181,1,12,121,1213,12131,121311,High market demand,,Moderately Important
1182,1,12,121,1213,12131,121311, Big root size,,Very Important
1183,1,12,121,1213,12131,121311,White colour roots,,Very Important
1184,1,12,121,1213,12131,121311,Store well underground,can stay long after maturity without spoilage,Important
1185,1,12,121,1213,12131,121312,High market demand,,Very Important
1186,1,12,121,1213,12131,121312, Big root size,,Very Important
1187,1,12,121,1213,12131,121312,White colour roots,,Important
1188,1,12,121,1213,12131,121312,Store well underground,can stay long after maturity without spoilage,Very Important
1189,1,12,121,1213,12131,121313,High market demand,,Very Important
1190,1,12,121,1213,12131,121313, Big root size,,Important
1191,1,12,121,1213,12131,121313,White colour roots,,Important
1192,1,12,121,1213,12131,121313,Store well underground,can stay long after maturity without spoilage,Very Important
1193,1,12,121,1213,12131,121314,High market demand,,Very Important
1194,1,12,121,1213,12131,121314, Big root size,,Very Important
1195,1,12,121,1213,12131,121314,White colour roots,,Very Important
1196,1,12,121,1213,12131,121314,Store well underground,can stay long after maturity without spoilage,Very Important
1197,1,12,121,1213,12131,121315,High market demand,,Very Important
1198,1,12,121,1213,12131,121315, Big root size,,Important
1199,1,12,121,1213,12131,121315,White colour roots,,Moderately Important
1200,1,12,121,1213,12131,121315,Store well underground,can stay long after maturity without spoilage,Important
1201,1,12,1220,12201,122011,1220111,High market demand,,Important
1202,1,12,1220,12201,122011,1220111, Big root size,,Important
1203,1,12,1220,12201,122011,1220111,White colour roots,,Very Important
1204,1,12,1220,12201,122011,1220111,Store well underground,can stay long after maturity without spoilage,Moderately Important
1205,1,12,1220,12201,122011,1220112,High market demand,,Very Important
1206,1,12,1220,12201,122011,1220112, Big root size,,Very Important
1207,1,12,1220,12201,122011,1220112,White colour roots,,Very Important
1208,1,12,1220,12201,122011,1220112,Store well underground,can stay long after maturity without spoilage,Moderately Important
1209,1,12,1220,12201,122011,1220113,High market demand,,Very Important
1210,1,12,1220,12201,122011,1220113, Big root size,,Very Important
1211,1,12,1220,12201,122011,1220113,White colour roots,,Very Important
1212,1,12,1220,12201,122011,1220113,Store well underground,can stay long after maturity without spoilage,Very Important
1213,1,12,1220,12201,122011,1220114,High market demand,,Very Important
1214,1,12,1220,12201,122011,1220114, Big root size,,Very Important
1215,1,12,1220,12201,122011,1220114,White colour roots,,Very Important
1216,1,12,1220,12201,122011,1220114,Store well underground,can stay long after maturity without spoilage,Very Important
1217,1,12,1220,12201,122011,1220115,High market demand,,Important
1218,1,12,1220,12201,122011,1220115, Big root size,,Very Important
1219,1,12,1220,12201,122011,1220115,White colour roots,,Important
1220,1,12,1220,12201,122011,1220115,Store well underground,can stay long after maturity without spoilage,Very Important
1221,1,12,1220,12202,122021,1220211,High market demand,,Very Important
1222,1,12,1220,12202,122021,1220211, Big root size,,Important
1223,1,12,1220,12202,122021,1220211,White colour roots,,Very Important
1224,1,12,1220,12202,122021,1220211,Store well underground,can stay long after maturity without spoilage,Very Important
1225,1,12,1220,12202,122021,1220212,High market demand,,Very Important
1226,1,12,1220,12202,122021,1220212, Big root size,,Very Important
1227,1,12,1220,12202,122021,1220212,White colour roots,,Very Important
1228,1,12,1220,12202,122021,1220212,Store well underground,can stay long after maturity without spoilage,Very Important
1229,1,12,1220,12202,122021,1220213,High market demand,,Very Important
1230,1,12,1220,12202,122021,1220213, Big root size,,Very Important
1231,1,12,1220,12202,122021,1220213,White colour roots,,Very Important
1232,1,12,1220,12202,122021,1220213,Store well underground,can stay long after maturity without spoilage,Very Important
1233,1,12,1220,12202,122021,1220214,High market demand,,Very Important
1234,1,12,1220,12202,122021,1220214, Big root size,,Very Important
1235,1,12,1220,12202,122021,1220214,White colour roots,,Very Important
1236,1,12,1220,12202,122021,1220214,Store well underground,can stay long after maturity without spoilage,Very Important
1237,1,12,1220,12202,122021,1220215,High market demand,,Important
1238,1,12,1220,12202,122021,1220215, Big root size,,Very Important
1239,1,12,1220,12202,122021,1220215,White colour roots,,Important
1240,1,12,1220,12202,122021,1220215,Store well underground,can stay long after maturity without spoilage,Important
1241,1,12,1220,12203,122031,1220311,High market demand,,Important
1242,1,12,1220,12203,122031,1220311, Big root size,,Very Important
1243,1,12,1220,12203,122031,1220311,White colour roots,,Very Important
1244,1,12,1220,12203,122031,1220311,Store well underground,can stay long after maturity without spoilage,Very Important
1245,1,12,1220,12203,122031,1220312,High market demand,,Very Important
1246,1,12,1220,12203,122031,1220312, Big root size,,Very Important
